LOCATION CODE|COUNTY|AREA NAME|REGION|SCHOOL YEARS|NO. OVERWEIGHT|PCT OVERWEIGHT|NO. OBESE|PCT OBESE|NO. OVERWEIGHT OR OBESE|PCT OVERWEIGHT OR OBESE|GRADE LEVEL|AREA TYPE|STREET ADDRESS|CITY|STATE|ZIP CODE|Location 1
580910|SUFFOLK|SAGAPONACK COMMON SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||MIDDLE/HIGH|SCHOOL DISTRICT|400 MAIN ST|SAGAPONACK|NY|11962.0|(40.9894, -72.3009)
580912|SUFFOLK|EASTPORT SOUTH MANOR CENTRAL SCHOOL|NASSAU-SUFFOLK|2010-2012|177.0|15.5%|185.0|16.2%|362.0|31.6%|DISTRICT TOTAL|SCHOOL DISTRICT|149 DAYTON AVE|MANORVILLE|NY|11949.0|(40.8391, -72.8309)
580912|SUFFOLK|EASTPORT SOUTH MANOR CENTRAL SCHOOL|NASSAU-SUFFOLK|2010-2012|97.0|16%|90.0|14.9%|187.0|30.9%|ELEMENTARY|SCHOOL DISTRICT|149 DAYTON AVE|MANORVILLE|NY|11949.0|(40.8391, -72.8309)
580912|SUFFOLK|EASTPORT SOUTH MANOR CENTRAL SCHOOL|NASSAU-SUFFOLK|2010-2012|80.0|14.5%|82.0|14.9%|162.0|29.3%|MIDDLE/HIGH|SCHOOL DISTRICT|149 DAYTON AVE|MANORVILLE|NY|11949.0|(40.8391, -72.8309)
580913|SUFFOLK|TUCKAHOE COM SCH-SOUTHAMPTON|NASSAU-SUFFOLK|2010-2012|29.0|19.6%|6.0|4.1%|35.0|23.6%|DISTRICT TOTAL|SCHOOL DISTRICT|468 MAGEE ST|SOUTHAMPTON|NY|11968.0|(40.8976, -72.4166)
580913|SUFFOLK|TUCKAHOE COM SCH-SOUTHAMPTON|NASSAU-SUFFOLK|2010-2012|19.0|17.1%|||19.0|17.1%|ELEMENTARY|SCHOOL DISTRICT|468 MAGEE ST|SOUTHAMPTON|NY|11968.0|(40.8976, -72.4166)
580913|SUFFOLK|TUCKAHOE COM SCH-SOUTHAMPTON|NASSAU-SUFFOLK|2010-2012|8.0|28.6%|||8.0|28.6%|MIDDLE/HIGH|SCHOOL DISTRICT|468 MAGEE ST|SOUTHAMPTON|NY|11968.0|(40.8976, -72.4166)
580917|SUFFOLK|EAST QUOGUE UNION FREE  SCHOOL|NASSAU-SUFFOLK|2010-2012|30.0|21.1%|20.0|14.1%|50.0|35.2%|DISTRICT TOTAL|SCHOOL DISTRICT|6 CENTRAL AVE|EAST QUOGUE|NY|11942.0|(40.8463, -72.5858)
580917|SUFFOLK|EAST QUOGUE UNION FREE  SCHOOL|NASSAU-SUFFOLK|2010-2012|30.0|21.1%|20.0|14.1%|50.0|35.2%|ELEMENTARY|SCHOOL DISTRICT|6 CENTRAL AVE|EAST QUOGUE|NY|11942.0|(40.8463, -72.5858)
580917|SUFFOLK|EAST QUOGUE UNION FREE  SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||MIDDLE/HIGH|SCHOOL DISTRICT|6 CENTRAL AVE|EAST QUOGUE|NY|11942.0|(40.8463, -72.5858)
581002|SUFFOLK|OYSTERPONDS UNION FREE SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||DISTRICT TOTAL|SCHOOL DISTRICT|23405 MAIN RD|ORIENT|NY|11957.0|(41.1433, -72.3004)
581002|SUFFOLK|OYSTERPONDS UNION FREE SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||ELEMENTARY|SCHOOL DISTRICT|23405 MAIN RD|ORIENT|NY|11957.0|(41.1433, -72.3004)
581002|SUFFOLK|OYSTERPONDS UNION FREE SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||MIDDLE/HIGH|SCHOOL DISTRICT|23405 MAIN RD|ORIENT|NY|11957.0|(41.1433, -72.3004)
581004|SUFFOLK|FISHERS ISLAND CENTRAL SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||DISTRICT TOTAL|SCHOOL DISTRICT|GREENWOOD RD|FISHERS ISLAND|NY|6390.0|(41.2554, -72.031)
581004|SUFFOLK|FISHERS ISLAND CENTRAL SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||ELEMENTARY|SCHOOL DISTRICT|GREENWOOD RD|FISHERS ISLAND|NY|6390.0|(41.2554, -72.031)
581004|SUFFOLK|FISHERS ISLAND CENTRAL SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||MIDDLE/HIGH|SCHOOL DISTRICT|GREENWOOD RD|FISHERS ISLAND|NY|6390.0|(41.2554, -72.031)
581005|SUFFOLK|SOUTHOLD UNION FREE SCHOOL|NASSAU-SUFFOLK|2010-2012|36.0|12.6%|30.0|10.5%|66.0|23.2%|DISTRICT TOTAL|SCHOOL DISTRICT|420 OAKLAWN AVE|SOUTHOLD|NY|11971.0|(41.0594, -72.4304)
581005|SUFFOLK|SOUTHOLD UNION FREE SCHOOL|NASSAU-SUFFOLK|2010-2012|19.0|11.9%|12.0|7.5%|31.0|19.4%|ELEMENTARY|SCHOOL DISTRICT|420 OAKLAWN AVE|SOUTHOLD|NY|11971.0|(41.0594, -72.4304)
581005|SUFFOLK|SOUTHOLD UNION FREE SCHOOL|NASSAU-SUFFOLK|2010-2012|17.0|13.7%|17.0|13.7%|34.0|27.4%|MIDDLE/HIGH|SCHOOL DISTRICT|420 OAKLAWN AVE|SOUTHOLD|NY|11971.0|(41.0594, -72.4304)
581010|SUFFOLK|GREENPORT UNION FREE SCHOOL|NASSAU-SUFFOLK|2010-2012|20.0|14%|49.0|34.3%|69.0|48.3%|DISTRICT TOTAL|SCHOOL DISTRICT|720 FRONT ST|GREENPORT|NY|11944.0|(41.1004, -72.3697)
581010|SUFFOLK|GREENPORT UNION FREE SCHOOL|NASSAU-SUFFOLK|2010-2012|9.0|16.1%|26.0|46.4%|35.0|62.5%|ELEMENTARY|SCHOOL DISTRICT|720 FRONT ST|GREENPORT|NY|11944.0|(41.1004, -72.3697)
581010|SUFFOLK|GREENPORT UNION FREE SCHOOL|NASSAU-SUFFOLK|2010-2012|11.0|12.6%|23.0|26.4%|34.0|39.1%|MIDDLE/HIGH|SCHOOL DISTRICT|720 FRONT ST|GREENPORT|NY|11944.0|(41.1004, -72.3697)
581012|SUFFOLK|MATTITUCK-CUTCHOGUE U F S|NASSAU-SUFFOLK|2010-2012|59.0|12.1%|53.0|10.9%|112.0|23%|DISTRICT TOTAL|SCHOOL DISTRICT|385 DEPOT LN|CUTCHOGUE|NY|11935.0|(41.0139, -72.4856)
581012|SUFFOLK|MATTITUCK-CUTCHOGUE U F S|NASSAU-SUFFOLK|2010-2012|35.0|13.3%|26.0|9.8%|61.0|23.1%|ELEMENTARY|SCHOOL DISTRICT|385 DEPOT LN|CUTCHOGUE|NY|11935.0|(41.0139, -72.4856)
581012|SUFFOLK|MATTITUCK-CUTCHOGUE U F S|NASSAU-SUFFOLK|2010-2012|24.0|10.9%|27.0|12.2%|51.0|23.1%|MIDDLE/HIGH|SCHOOL DISTRICT|385 DEPOT LN|CUTCHOGUE|NY|11935.0|(41.0139, -72.4856)
581015|SUFFOLK|NEW SUFFOLK COMMON SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||DISTRICT TOTAL|SCHOOL DISTRICT|1295 4TH ST|NEW SUFFOLK|NY|11956.0|(40.9928, -72.4752)
581015|SUFFOLK|NEW SUFFOLK COMMON SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||ELEMENTARY|SCHOOL DISTRICT|1295 4TH ST|NEW SUFFOLK|NY|11956.0|(40.9928, -72.4752)
581015|SUFFOLK|NEW SUFFOLK COMMON SCHOOL|NASSAU-SUFFOLK|2010-2012|||||||MIDDLE/HIGH|SCHOOL DISTRICT|1295 4TH ST|NEW SUFFOLK|NY|11956.0|(40.9928, -72.4752)
590501|SULLIVAN|FALLSBURGH CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|75.0|16%|105.0|22.4%|180.0|38.5%|DISTRICT TOTAL|SCHOOL DISTRICT|115 BRICKMAN RD|FALLSBURG|NY|12733.0|(41.7326, -74.6113)
590501|SULLIVAN|FALLSBURGH CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|50.0|15.3%|70.0|21.5%|120.0|36.8%|ELEMENTARY|SCHOOL DISTRICT|115 BRICKMAN RD|FALLSBURG|NY|12733.0|(41.7326, -74.6113)
590501|SULLIVAN|FALLSBURGH CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|25.0|17.6%|35.0|24.6%|60.0|42.3%|MIDDLE/HIGH|SCHOOL DISTRICT|115 BRICKMAN RD|FALLSBURG|NY|12733.0|(41.7326, -74.6113)
590801|SULLIVAN|ELDRED CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|49.0|19.6%|42.0|16.8%|91.0|36.4%|DISTRICT TOTAL|SCHOOL DISTRICT|600 RT 55|ELDRED|NY|12732.0|(41.5287, -74.883)
590801|SULLIVAN|ELDRED CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|32.0|22.9%|24.0|17.1%|56.0|40%|ELEMENTARY|SCHOOL DISTRICT|600 RT 55|ELDRED|NY|12732.0|(41.5287, -74.883)
590801|SULLIVAN|ELDRED CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|17.0|15.5%|18.0|16.4%|35.0|31.8%|MIDDLE/HIGH|SCHOOL DISTRICT|600 RT 55|ELDRED|NY|12732.0|(41.5287, -74.883)
590901|SULLIVAN|LIBERTY CENTRAL SCHOOL DISTRICT|HUDSON VALLEY|2010-2012|72.0|19.7%|77.0|21.1%|149.0|40.8%|DISTRICT TOTAL|SCHOOL DISTRICT|115 BUCKLEY ST|LIBERTY|NY|12754.0|(41.8053, -74.7535)
590901|SULLIVAN|LIBERTY CENTRAL SCHOOL DISTRICT|HUDSON VALLEY|2010-2012|30.0|16.2%|36.0|19.5%|66.0|35.7%|ELEMENTARY|SCHOOL DISTRICT|115 BUCKLEY ST|LIBERTY|NY|12754.0|(41.8053, -74.7535)
590901|SULLIVAN|LIBERTY CENTRAL SCHOOL DISTRICT|HUDSON VALLEY|2010-2012|42.0|23.3%|41.0|22.8%|83.0|46.1%|MIDDLE/HIGH|SCHOOL DISTRICT|115 BUCKLEY ST|LIBERTY|NY|12754.0|(41.8053, -74.7535)
591201|SULLIVAN|TRI VALLEY CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|55.0|21%|60.0|22.9%|115.0|43.9%|DISTRICT TOTAL|SCHOOL DISTRICT|34 MOORE HILL RD|GRAHAMSVILLE|NY|12740.0|(41.85, -74.538)
591201|SULLIVAN|TRI VALLEY CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|24.0|19%|27.0|21.4%|51.0|40.5%|ELEMENTARY|SCHOOL DISTRICT|34 MOORE HILL RD|GRAHAMSVILLE|NY|12740.0|(41.85, -74.538)
591201|SULLIVAN|TRI VALLEY CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|31.0|23.3%|33.0|24.8%|64.0|48.1%|MIDDLE/HIGH|SCHOOL DISTRICT|34 MOORE HILL RD|GRAHAMSVILLE|NY|12740.0|(41.85, -74.538)
591301|SULLIVAN|ROSCOE CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|13.0|13.5%|23.0|24%|36.0|37.5%|DISTRICT TOTAL|SCHOOL DISTRICT|6 ACADEMY ST|ROSCOE|NY|12776.0|(41.9347, -74.9162)
591301|SULLIVAN|ROSCOE CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|5.0|9.1%|11.0|20%|16.0|29.1%|ELEMENTARY|SCHOOL DISTRICT|6 ACADEMY ST|ROSCOE|NY|12776.0|(41.9347, -74.9162)
591301|SULLIVAN|ROSCOE CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|||8.0|36.4%|8.0|36.4%|MIDDLE/HIGH|SCHOOL DISTRICT|6 ACADEMY ST|ROSCOE|NY|12776.0|(41.9347, -74.9162)
591302|SULLIVAN|LIVINGSTON MANOR CENT SCH|HUDSON VALLEY|2010-2012|32.0|17.7%|33.0|18.2%|65.0|35.9%|DISTRICT TOTAL|SCHOOL DISTRICT|19 SCHOOL ST|LIVINGSTON MANOR|NY|12758.0|(41.9035, -74.8273)
591302|SULLIVAN|LIVINGSTON MANOR CENT SCH|HUDSON VALLEY|2010-2012|16.0|16.2%|14.0|14.1%|30.0|30.3%|ELEMENTARY|SCHOOL DISTRICT|19 SCHOOL ST|LIVINGSTON MANOR|NY|12758.0|(41.9035, -74.8273)
591302|SULLIVAN|LIVINGSTON MANOR CENT SCH|HUDSON VALLEY|2010-2012|18.0|27.7%|||18.0|27.7%|MIDDLE/HIGH|SCHOOL DISTRICT|19 SCHOOL ST|LIVINGSTON MANOR|NY|12758.0|(41.9035, -74.8273)
591401|SULLIVAN|MONTICELLO CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|228.0|22.7%|216.0|21.5%|444.0|44.2%|DISTRICT TOTAL|SCHOOL DISTRICT|237 FORESTBURGH RD|MONTICELLO|NY|12701.0|(41.6418, -74.7061)
591401|SULLIVAN|MONTICELLO CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|133.0|18.7%|165.0|23.2%|298.0|41.9%|ELEMENTARY|SCHOOL DISTRICT|237 FORESTBURGH RD|MONTICELLO|NY|12701.0|(41.6418, -74.7061)
591401|SULLIVAN|MONTICELLO CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|64.0|20.3%|72.0|22.9%|136.0|43.2%|MIDDLE/HIGH|SCHOOL DISTRICT|237 FORESTBURGH RD|MONTICELLO|NY|12701.0|(41.6418, -74.7061)
591502|SULLIVAN|SULLIVAN WEST CSD|HUDSON VALLEY|2010-2012|53.0|15.7%|103.0|30.5%|156.0|46.2%|DISTRICT TOTAL|SCHOOL DISTRICT|33 SCHOOLHOUSE RD|JEFFERSONVILLE|NY|12748.0|(41.7781, -74.94)
591502|SULLIVAN|SULLIVAN WEST CSD|HUDSON VALLEY|2010-2012|25.0|15.6%|52.0|32.5%|77.0|48.1%|ELEMENTARY|SCHOOL DISTRICT|33 SCHOOLHOUSE RD|JEFFERSONVILLE|NY|12748.0|(41.7781, -74.94)
591502|SULLIVAN|SULLIVAN WEST CSD|HUDSON VALLEY|2010-2012|28.0|15.8%|51.0|28.8%|79.0|44.6%|MIDDLE/HIGH|SCHOOL DISTRICT|33 SCHOOLHOUSE RD|JEFFERSONVILLE|NY|12748.0|(41.7781, -74.94)
600000||NORTHEASTERN NEW YORK|NORTHEASTERN NEW YORK|2010-2012|9439.0|16.1%|10612.0|18.2%|20051.0|34.3%|DISTRICT TOTAL|REGION|||||
600000||NORTHEASTERN NEW YORK|NORTHEASTERN NEW YORK|2010-2012|5429.0|16%|5737.0|16.9%|11166.0|33%|ELEMENTARY|REGION|||||
600000||NORTHEASTERN NEW YORK|NORTHEASTERN NEW YORK|2010-2012|4059.0|16.6%|4681.0|19.2%|8740.0|35.8%|MIDDLE/HIGH|REGION|||||
600101|TIOGA|WAVERLY CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|44.0|17.2%|50.0|19.5%|94.0|36.7%|DISTRICT TOTAL|SCHOOL DISTRICT|15 FREDERICK ST|WAVERLY|NY|14892.0|(42.0127, -76.5307)
600101|TIOGA|WAVERLY CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|18.0|18.6%|12.0|12.4%|30.0|30.9%|ELEMENTARY|SCHOOL DISTRICT|15 FREDERICK ST|WAVERLY|NY|14892.0|(42.0127, -76.5307)
600101|TIOGA|WAVERLY CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|26.0|16.4%|38.0|23.9%|64.0|40.3%|MIDDLE/HIGH|SCHOOL DISTRICT|15 FREDERICK ST|WAVERLY|NY|14892.0|(42.0127, -76.5307)
600301|TIOGA|CANDOR CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|16.0|13.2%|22.0|18.2%|38.0|31.4%|DISTRICT TOTAL|SCHOOL DISTRICT|1 ACADEMY ST|CANDOR|NY|13743.0|(42.2276, -76.3379)
600301|TIOGA|CANDOR CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|16.0|13.6%|22.0|18.6%|38.0|32.2%|ELEMENTARY|SCHOOL DISTRICT|1 ACADEMY ST|CANDOR|NY|13743.0|(42.2276, -76.3379)
600301|TIOGA|CANDOR CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|||||||MIDDLE/HIGH|SCHOOL DISTRICT|1 ACADEMY ST|CANDOR|NY|13743.0|(42.2276, -76.3379)
600402|TIOGA|NEWARK VALLEY CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|73.0|14.2%|87.0|16.9%|160.0|31.1%|DISTRICT TOTAL|SCHOOL DISTRICT|79 WHIG ST|NEWARK VALLEY|NY|13811.0|(42.2303, -76.1857)
600402|TIOGA|NEWARK VALLEY CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|42.0|12.9%|44.0|13.5%|86.0|26.4%|ELEMENTARY|SCHOOL DISTRICT|79 WHIG ST|NEWARK VALLEY|NY|13811.0|(42.2303, -76.1857)
600402|TIOGA|NEWARK VALLEY CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|31.0|17.5%|35.0|19.8%|66.0|37.3%|MIDDLE/HIGH|SCHOOL DISTRICT|79 WHIG ST|NEWARK VALLEY|NY|13811.0|(42.2303, -76.1857)
600601|TIOGA|OWEGO APALACHIN CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|97.0|14.7%|122.0|18.5%|219.0|33.2%|DISTRICT TOTAL|SCHOOL DISTRICT|36 TALCOTT ST|OWEGO|NY|13827.0|(42.1103, -76.2704)
600601|TIOGA|OWEGO APALACHIN CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|51.0|15%|66.0|19.5%|117.0|34.5%|ELEMENTARY|SCHOOL DISTRICT|36 TALCOTT ST|OWEGO|NY|13827.0|(42.1103, -76.2704)
600601|TIOGA|OWEGO APALACHIN CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|46.0|14.5%|56.0|17.7%|102.0|32.2%|MIDDLE/HIGH|SCHOOL DISTRICT|36 TALCOTT ST|OWEGO|NY|13827.0|(42.1103, -76.2704)
600801|TIOGA|SPENCER VAN ETTEN CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|54.0|16.1%|60.0|17.9%|114.0|33.9%|DISTRICT TOTAL|SCHOOL DISTRICT|16 DARTTS CROSSROAD|SPENCER|NY|14883.0|(42.2096, -76.4934)
600801|TIOGA|SPENCER VAN ETTEN CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|35.0|16.9%|36.0|17.4%|71.0|34.3%|ELEMENTARY|SCHOOL DISTRICT|16 DARTTS CROSSROAD|SPENCER|NY|14883.0|(42.2096, -76.4934)
600801|TIOGA|SPENCER VAN ETTEN CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|19.0|15.1%|24.0|19%|43.0|34.1%|MIDDLE/HIGH|SCHOOL DISTRICT|16 DARTTS CROSSROAD|SPENCER|NY|14883.0|(42.2096, -76.4934)
600903|TIOGA|TIOGA CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|46.0|16.5%|51.0|18.3%|97.0|34.9%|DISTRICT TOTAL|SCHOOL DISTRICT|3 5TH AVE|TIOGA CENTER|NY|13845.0|(42.0564, -76.3489)
600903|TIOGA|TIOGA CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|32.0|18.5%|34.0|19.7%|66.0|38.2%|ELEMENTARY|SCHOOL DISTRICT|3 5TH AVE|TIOGA CENTER|NY|13845.0|(42.0564, -76.3489)
600903|TIOGA|TIOGA CENTRAL SCHOOL|NEW YORK - PENN|2010-2012|14.0|13.3%|17.0|16.2%|31.0|29.5%|MIDDLE/HIGH|SCHOOL DISTRICT|3 5TH AVE|TIOGA CENTER|NY|13845.0|(42.0564, -76.3489)
610301|TOMPKINS|DRYDEN CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|96.0|15.2%|130.0|20.5%|226.0|35.7%|DISTRICT TOTAL|SCHOOL DISTRICT|118 FREEVILLE RD|DRYDEN|NY|13053.0|(42.4986, -76.311)
610301|TOMPKINS|DRYDEN CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|61.0|15.3%|80.0|20%|141.0|35.3%|ELEMENTARY|SCHOOL DISTRICT|118 FREEVILLE RD|DRYDEN|NY|13053.0|(42.4986, -76.311)
610301|TOMPKINS|DRYDEN CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|35.0|15.5%|50.0|22.1%|85.0|37.6%|MIDDLE/HIGH|SCHOOL DISTRICT|118 FREEVILLE RD|DRYDEN|NY|13053.0|(42.4986, -76.311)
610501|TOMPKINS|GROTON CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|54.0|16.5%|65.0|19.8%|119.0|36.3%|DISTRICT TOTAL|SCHOOL DISTRICT|400 PERU RD|GROTON|NY|13073.0|(42.5805, -76.3696)
610501|TOMPKINS|GROTON CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|27.0|15.8%|26.0|15.2%|53.0|31%|ELEMENTARY|SCHOOL DISTRICT|400 PERU RD|GROTON|NY|13073.0|(42.5805, -76.3696)
610501|TOMPKINS|GROTON CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|27.0|17.2%|39.0|24.8%|66.0|42%|MIDDLE/HIGH|SCHOOL DISTRICT|400 PERU RD|GROTON|NY|13073.0|(42.5805, -76.3696)
610600|TOMPKINS|ITHACA CITY SCHOOLS|CENTRAL NEW YORK|2010-2012|156.0|13.9%|160.0|14.2%|316.0|28.1%|DISTRICT TOTAL|SCHOOL DISTRICT|400 LAKE ST|ITHACA|NY|14851.0|(42.4533, -76.4951)
610600|TOMPKINS|ITHACA CITY SCHOOLS|CENTRAL NEW YORK|2010-2012|97.0|13.7%|94.0|13.3%|191.0|27%|ELEMENTARY|SCHOOL DISTRICT|400 LAKE ST|ITHACA|NY|14851.0|(42.4533, -76.4951)
610600|TOMPKINS|ITHACA CITY SCHOOLS|CENTRAL NEW YORK|2010-2012|59.0|14.1%|66.0|15.8%|125.0|29.8%|MIDDLE/HIGH|SCHOOL DISTRICT|400 LAKE ST|ITHACA|NY|14851.0|(42.4533, -76.4951)
610801|TOMPKINS|LANSING CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|46.0|14.5%|51.0|16%|97.0|30.5%|DISTRICT TOTAL|SCHOOL DISTRICT|284 RIDGE RD|LANSING|NY|14882.0|(42.5428, -76.5326)
610801|TOMPKINS|LANSING CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|21.0|12.8%|26.0|15.9%|47.0|28.7%|ELEMENTARY|SCHOOL DISTRICT|284 RIDGE RD|LANSING|NY|14882.0|(42.5428, -76.5326)
610801|TOMPKINS|LANSING CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|25.0|16.3%|25.0|16.3%|50.0|32.7%|MIDDLE/HIGH|SCHOOL DISTRICT|284 RIDGE RD|LANSING|NY|14882.0|(42.5428, -76.5326)
610901|TOMPKINS|NEWFIELD CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|49.0|17.8%|79.0|28.6%|128.0|46.4%|DISTRICT TOTAL|SCHOOL DISTRICT|247 MAIN ST|NEWFIELD|NY|14867.0|(42.3602, -76.5963)
610901|TOMPKINS|NEWFIELD CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|27.0|19.3%|36.0|25.7%|63.0|45%|ELEMENTARY|SCHOOL DISTRICT|247 MAIN ST|NEWFIELD|NY|14867.0|(42.3602, -76.5963)
610901|TOMPKINS|NEWFIELD CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|22.0|16.2%|43.0|31.6%|65.0|47.8%|MIDDLE/HIGH|SCHOOL DISTRICT|247 MAIN ST|NEWFIELD|NY|14867.0|(42.3602, -76.5963)
611001|TOMPKINS|TRUMANSBURG CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|44.0|12.5%|40.0|11.3%|84.0|23.8%|DISTRICT TOTAL|SCHOOL DISTRICT|100 WHIG ST|TRUMANSBURG|NY|14886.0|(42.5389, -76.6527)
611001|TOMPKINS|TRUMANSBURG CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|25.0|12.2%|18.0|8.8%|43.0|21%|ELEMENTARY|SCHOOL DISTRICT|100 WHIG ST|TRUMANSBURG|NY|14886.0|(42.5389, -76.6527)
611001|TOMPKINS|TRUMANSBURG CENTRAL SCHOOL|CENTRAL NEW YORK|2010-2012|19.0|13%|22.0|15.1%|41.0|28.1%|MIDDLE/HIGH|SCHOOL DISTRICT|100 WHIG ST|TRUMANSBURG|NY|14886.0|(42.5389, -76.6527)
620600|ULSTER|KINGSTON CITY SCHOOLS|HUDSON VALLEY|2010-2012|366.0|17.7%|442.0|21.4%|808.0|39.1%|DISTRICT TOTAL|SCHOOL DISTRICT|61 CROWN ST|KINGSTON|NY|12401.0|(41.9343, -74.0217)
620600|ULSTER|KINGSTON CITY SCHOOLS|HUDSON VALLEY|2010-2012|250.0|20.6%|262.0|21.6%|512.0|42.2%|ELEMENTARY|SCHOOL DISTRICT|61 CROWN ST|KINGSTON|NY|12401.0|(41.9343, -74.0217)
620600|ULSTER|KINGSTON CITY SCHOOLS|HUDSON VALLEY|2010-2012|116.0|14.9%|183.0|23.6%|299.0|38.5%|MIDDLE/HIGH|SCHOOL DISTRICT|61 CROWN ST|KINGSTON|NY|12401.0|(41.9343, -74.0217)
620803|ULSTER|HIGHLAND CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|80.0|14.1%|109.0|19.2%|189.0|33.3%|DISTRICT TOTAL|SCHOOL DISTRICT|320 PANCAKE HOLLOW RD|HIGHLAND|NY|12528.0|(41.725, -74.0111)
620803|ULSTER|HIGHLAND CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|42.0|13.8%|47.0|15.5%|89.0|29.3%|ELEMENTARY|SCHOOL DISTRICT|320 PANCAKE HOLLOW RD|HIGHLAND|NY|12528.0|(41.725, -74.0111)
620803|ULSTER|HIGHLAND CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|38.0|14%|62.0|22.9%|100.0|36.9%|MIDDLE/HIGH|SCHOOL DISTRICT|320 PANCAKE HOLLOW RD|HIGHLAND|NY|12528.0|(41.725, -74.0111)
620901|ULSTER|RONDOUT VALLEY CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|110.0|15.5%|135.0|19%|245.0|34.6%|DISTRICT TOTAL|SCHOOL DISTRICT|122 KYSERIKE RD|ACCORD|NY|12404.0|(41.8235, -74.2416)
620901|ULSTER|RONDOUT VALLEY CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|61.0|16.4%|61.0|16.4%|122.0|32.9%|ELEMENTARY|SCHOOL DISTRICT|122 KYSERIKE RD|ACCORD|NY|12404.0|(41.8235, -74.2416)
620901|ULSTER|RONDOUT VALLEY CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|49.0|14.8%|74.0|22.4%|123.0|37.2%|MIDDLE/HIGH|SCHOOL DISTRICT|122 KYSERIKE RD|ACCORD|NY|12404.0|(41.8235, -74.2416)
621001|ULSTER|MARLBORO CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|118.0|22%|80.0|14.9%|198.0|36.9%|DISTRICT TOTAL|SCHOOL DISTRICT|1510 RTE 9W-STE 201|MARLBORO|NY|12542.0|(41.6037, -73.9891)
621001|ULSTER|MARLBORO CENTRAL SCHOOL|HUDSON VALLEY|2010-2012|66.0|20.8%|53.0|16.7%|119.0|37.5%|ELEMENTARY|SCHOOL DISTRICT|1510 RTE 9W-STE 201|MARLBORO|NY|12542.0|(41.6037, -73.9891)
